date,e,c,h,g,ne
2022-03-14 01:00:00,15893.91,2844.15,12.0,18.34,3.91
2022-03-14 02:00:00,15515.77,2509.48,12.09,17.39,4.07
2022-03-14 03:00:00,15458.12,2435.64,12.0,17.18,4.61
2022-03-14 04:00:00,15751.69,2441.93,12.09,17.39,11.12
2022-03-14 05:00:00,16824.58,2636.46,13.42,18.73,4.44
2022-03-14 06:00:00,17931.48,2713.82,14.13,19.72,8.06
2022-03-14 07:00:00,18237.54,2736.1,14.46,20.02,743.26
2022-03-14 08:00:00,19204.48,3231.2,13.22,21.48,4446.56
2022-03-14 09:00:00,19184.95,3814.07,12.15,22.55,7945.83
2022-03-14 10:00:00,19591.89,4768.18,11.75,24.82,10803.5
2022-03-14 11:00:00,19678.02,5458.67,9.0,25.89,13431.49
2022-03-14 12:00:00,19921.59,5903.84,9.9,27.18,13796.45
2022-03-14 13:00:00,20291.46,6270.77,8.78,28.01,13576.89
2022-03-14 14:00:00,20086.65,6522.89,9.41,28.55,12700.37
2022-03-14 15:00:00,19916.61,6644.46,8.94,28.63,11279.02
2022-03-14 16:00:00,19633.21,6743.46,7.88,28.47,9444.73
2022-03-14 17:00:00,18934.79,6659.69,7.03,27.7,4637.28
2022-03-14 18:00:00,18050.15,6136.04,9.26,26.41,939.52
2022-03-14 19:00:00,17589.92,5660.58,9.77,25.17,275.88
2022-03-14 20:00:00,17081.37,5175.82,9.83,23.8,0.96
2022-03-14 21:00:00,18459.99,4746.67,11.29,23.99,1.5
2022-03-14 22:00:00,21421.92,4346.54,9.31,24.6,1.49
2022-03-14 23:00:00,20222.42,3676.27,10.55,22.6,0.84
2022-03-15 00:00:00,19703.43,3215.82,11.61,21.46,3.31
2022-03-15 01:00:00,19212.08,2985.54,11.87,20.7,0.87
2022-03-15 02:00:00,19024.25,2944.47,9.77,20.11,4.93
2022-03-15 03:00:00,18689.45,2812.06,11.37,19.9,1.9
2022-03-15 04:00:00,18811.5,2766.34,11.38,19.88,0.93
2022-03-15 05:00:00,19809.57,3085.32,12.69,21.44,0.97
2022-03-15 06:00:00,19882.7,3271.95,13.63,22.07,5.64
2022-03-15 07:00:00,18635.12,3197.5,13.25,21.06,767.6
2022-03-15 08:00:00,19924.6,3945.15,11.96,23.26,4616.29
2022-03-15 09:00:00,20684.92,4784.2,10.97,25.4,8039.81
2022-03-15 10:00:00,21571.17,5642.77,10.05,27.67,11055.02
2022-03-15 11:00:00,20723.3,6310.53,9.97,28.59,13246.66
2022-03-15 12:00:00,20671.01,6784.61,9.49,29.51,13426.8
2022-03-15 13:00:00,20735.55,7114.25,8.78,30.14,13229.39
2022-03-15 14:00:00,20653.77,7408.64,8.23,30.63,12870.49
2022-03-15 15:00:00,20575.06,7677.32,7.67,31.07,11417.13
2022-03-15 16:00:00,21267.81,7832.19,8.25,31.95,9124.46
2022-03-15 17:00:00,20884.0,7684.75,8.31,31.4,4881.02
2022-03-15 18:00:00,19206.68,7148.99,8.71,29.25,1030.1
2022-03-15 19:00:00,18942.68,6497.09,8.72,27.66,288.78
2022-03-15 20:00:00,18227.33,5753.79,9.31,25.69,1.12
2022-03-15 21:00:00,18731.42,5354.62,9.26,25.12,0.81
2022-03-15 22:00:00,21434.14,4777.76,11.12,25.88,4.17
2022-03-15 23:00:00,20634.82,3987.48,10.85,23.6,4.56
2022-03-16 00:00:00,19973.08,3550.82,11.4,22.33,4.96
2022-03-16 01:00:00,19809.06,3502.84,10.03,21.87,0.85
2022-03-16 02:00:00,19693.75,3412.43,9.66,21.53,5.26
2022-03-16 03:00:00,19353.01,3346.96,10.16,21.27,0.85
2022-03-16 04:00:00,19358.49,3290.86,10.99,21.3,5.3
2022-03-16 05:00:00,19746.48,3458.53,11.5,22.0,2.96
2022-03-16 06:00:00,19928.81,3550.57,11.8,22.37,5.65
2022-03-16 07:00:00,18846.24,3419.68,13.49,21.72,797.36
2022-03-16 08:00:00,19257.8,3866.87,11.9,22.67,4415.51
2022-03-16 09:00:00,20584.94,4882.32,10.3,25.43,7897.4
2022-03-16 10:00:00,21924.19,5805.2,9.06,28.06,10614.01
2022-03-16 11:00:00,21270.35,6281.65,10.38,28.94,13333.55
2022-03-16 12:00:00,21756.98,6840.28,9.88,30.38,13572.56
2022-03-16 13:00:00,21576.1,7309.07,7.92,30.93,13863.68
2022-03-16 14:00:00,21465.07,7345.12,8.15,30.99,13240.13
2022-03-16 15:00:00,21575.6,7580.99,8.15,31.57,11409.94
2022-03-16 16:00:00,21215.88,7564.97,8.31,31.34,9101.34
2022-03-16 17:00:00,19267.62,7425.25,8.57,29.87,4750.9
2022-03-16 18:00:00,18589.12,6931.97,8.77,28.4,1026.81
2022-03-16 19:00:00,18099.78,6361.8,8.49,26.79,270.82
2022-03-16 20:00:00,17158.26,5921.66,9.9,25.5,36.89
2022-03-16 21:00:00,19555.18,5421.38,10.17,25.95,0.79
2022-03-16 22:00:00,21827.71,5028.27,8.95,26.28,0.83
2022-03-16 23:00:00,21195.24,4642.14,10.56,25.33,1.49
2022-03-17 00:00:00,20743.52,4341.61,10.97,24.46,3.56
2022-03-17 01:00:00,20257.83,4045.21,10.62,23.45,1.19
2022-03-17 02:00:00,20031.02,3858.65,10.59,22.89,2.14
2022-03-17 03:00:00,19439.63,3701.82,10.38,22.14,2.45
2022-03-17 04:00:00,19328.2,3683.76,10.72,22.09,1.86
2022-03-17 05:00:00,20233.37,3802.09,11.9,23.13,3.79
2022-03-17 06:00:00,19988.31,3889.94,12.14,23.22,6.54
2022-03-17 07:00:00,18612.89,3750.53,12.29,22.08,860.74
2022-03-17 08:00:00,19219.04,4258.17,10.71,23.28,4870.55
2022-03-17 09:00:00,20365.61,4980.41,10.62,25.57,7699.7
2022-03-17 10:00:00,21247.99,5689.81,9.23,27.42,10551.75
2022-03-17 11:00:00,21160.67,6093.83,11.2,28.61,13016.02
2022-03-17 12:00:00,21482.54,6267.34,10.42,29.05,13503.6
2022-03-17 13:00:00,21533.53,6682.98,10.17,29.95,13452.71
2022-03-17 14:00:00,21313.95,6898.87,8.54,29.98,12588.42
2022-03-17 15:00:00,20241.85,7053.65,7.75,29.51,11802.85
2022-03-17 16:00:00,19704.74,7156.57,7.72,29.4,9185.14
2022-03-17 17:00:00,18844.49,7044.02,9.12,28.87,4903.16
2022-03-17 18:00:00,18110.02,6539.77,10.28,27.52,1023.43
2022-03-17 19:00:00,18731.44,5971.36,10.23,26.65,303.55
2022-03-17 20:00:00,18099.44,5379.95,10.52,25.01,39.07
2022-03-17 21:00:00,17498.69,4884.75,10.56,23.56,0.83
2022-03-17 22:00:00,21119.01,4386.5,10.52,24.72,6.32
2022-03-17 23:00:00,20471.13,3824.44,10.8,23.13,1.66
2022-03-18 00:00:00,19563.58,3445.9,11.05,21.78,0.86
2022-03-18 01:00:00,19307.86,3306.16,9.77,21.08,5.58
2022-03-18 02:00:00,19193.07,3077.25,11.25,20.78,0.84
2022-03-18 03:00:00,18877.91,2959.23,10.19,20.13,0.83
2022-03-18 04:00:00,19008.93,2879.52,11.0,20.18,0.89
2022-03-18 05:00:00,19748.63,3037.01,12.02,21.18,0.9
2022-03-18 06:00:00,19469.29,3132.02,13.07,21.4,6.69
2022-03-18 07:00:00,18205.32,3122.68,13.4,20.65,939.88
2022-03-18 08:00:00,19454.16,3766.8,11.31,22.46,4935.86
2022-03-18 09:00:00,20422.4,4707.05,11.93,25.24,8350.63
2022-03-18 10:00:00,21278.69,5535.98,10.87,27.4,11329.76
2022-03-18 11:00:00,20748.06,6126.23,11.11,28.41,13955.06
2022-03-18 12:00:00,20781.74,6515.42,10.05,29.09,13673.29
2022-03-18 13:00:00,20837.33,6778.95,9.22,29.55,13611.28
2022-03-18 14:00:00,20733.75,7001.75,8.59,29.86,13096.81
2022-03-18 15:00:00,19778.31,7184.56,7.76,29.51,11547.73
2022-03-18 16:00:00,19521.13,7287.44,8.65,29.74,9259.09
2022-03-18 17:00:00,19084.61,7104.28,7.78,28.91,4950.29
2022-03-18 18:00:00,18216.58,6623.86,9.43,27.61,1022.96
2022-03-18 19:00:00,17532.91,5971.16,10.3,25.91,279.14
2022-03-18 20:00:00,16836.47,5491.65,9.69,24.32,46.61
2022-03-18 21:00:00,18824.09,5052.9,10.74,24.79,2.35
2022-03-18 22:00:00,20842.99,4620.09,9.75,24.91,3.44
2022-03-18 23:00:00,20357.22,4052.28,11.42,23.67,4.29
2022-03-19 00:00:00,19692.74,3535.06,10.39,21.93,3.13
2022-03-19 01:00:00,19359.04,3239.52,10.95,21.18,1.59
2022-03-19 02:00:00,19018.87,3027.89,11.05,20.52,6.51
2022-03-19 03:00:00,18910.8,2866.1,10.57,20.01,0.99
2022-03-19 04:00:00,18768.87,2856.9,9.06,19.63,0.99
2022-03-19 05:00:00,19035.77,2900.6,11.69,20.37,1.16
2022-03-19 06:00:00,18385.51,2969.99,12.19,20.21,14.32
2022-03-19 07:00:00,17517.05,3164.45,12.66,20.18,971.63
2022-03-19 08:00:00,17169.44,3458.69,11.81,20.45,3687.82
2022-03-19 09:00:00,17308.31,4104.68,11.16,21.84,6397.5
2022-03-19 10:00:00,18064.64,4961.67,10.29,24.03,9191.2
2022-03-19 11:00:00,19359.36,5549.81,10.48,26.16,12262.67
2022-03-19 12:00:00,19762.26,6078.02,9.69,27.43,11799.53
2022-03-19 13:00:00,19961.82,6274.02,9.3,27.91,11678.14
2022-03-19 14:00:00,20275.67,6534.71,9.18,28.66,12003.13
2022-03-19 15:00:00,20360.19,6752.17,8.79,29.11,9745.76
2022-03-19 16:00:00,20237.54,6677.28,8.72,28.86,7843.55
2022-03-19 17:00:00,20062.63,6516.29,7.83,28.23,4428.4
2022-03-19 18:00:00,19804.37,6253.22,9.76,27.85,1124.5
2022-03-19 19:00:00,19499.97,5762.84,10.22,26.67,249.81
2022-03-19 20:00:00,18693.55,5398.51,10.03,25.33,4.3
2022-03-19 21:00:00,17560.31,4878.92,9.9,23.46,1.4
2022-03-19 22:00:00,16912.2,4344.85,9.87,21.88,1.35
2022-03-19 23:00:00,16760.49,3911.08,10.46,20.94,1.2
2022-03-20 00:00:00,16199.07,3597.83,9.29,19.69,0.9
2022-03-20 01:00:00,15349.13,3283.75,10.56,18.7,1.04
2022-03-20 02:00:00,15358.04,3189.97,10.78,18.55,0.95
2022-03-20 03:00:00,15413.21,3203.26,11.52,18.74,1.02
2022-03-20 04:00:00,16078.31,3309.36,11.58,19.4,1.16
2022-03-20 05:00:00,16495.82,3518.38,11.22,20.05,0.96
2022-03-20 06:00:00,16711.04,3559.23,12.11,20.44,7.29
2022-03-20 07:00:00,16542.25,3631.28,10.98,20.29,742.0
2022-03-20 08:00:00,16846.16,3916.13,10.08,20.94,3526.64
2022-03-20 09:00:00,17503.54,4323.29,9.38,22.11,5867.03
2022-03-20 10:00:00,18040.65,4570.08,9.43,23.0,9865.22
2022-03-20 11:00:00,18706.45,5101.04,9.02,24.5,10101.45
2022-03-20 12:00:00,18794.94,5084.86,9.89,24.68,8667.46
2022-03-20 13:00:00,18635.44,5078.64,10.57,24.69,6238.33
2022-03-20 14:00:00,18751.56,5138.26,8.44,24.51,8037.28
2022-03-20 15:00:00,18826.14,5176.01,8.96,24.73,8099.47
2022-03-20 16:00:00,18391.81,5128.32,9.29,24.42,8707.24
2022-03-20 17:00:00,17999.11,4661.67,10.22,23.32,3272.09
2022-03-20 18:00:00,17947.39,4335.3,10.16,22.56,909.09
2022-03-20 19:00:00,18008.27,4072.79,11.4,22.25,98.95
2022-03-20 20:00:00,17580.36,3751.94,12.37,21.45,0.94
2022-03-20 21:00:00,17355.51,3502.31,12.9,20.86,0.92
2022-03-20 22:00:00,16680.55,3252.18,12.87,19.89,0.89
2022-03-20 23:00:00,16002.12,3023.56,12.4,18.88,0.93
2022-03-21 00:00:00,16161.26,2969.24,12.38,18.86,0.94
2022-03-21 01:00:00,16048.09,2973.21,10.17,18.39,0.91
2022-03-21 02:00:00,16149.07,2881.35,10.65,18.34,1.17
2022-03-21 03:00:00,16102.76,2789.6,11.67,18.29,1.1
2022-03-21 04:00:00,16098.97,2800.97,11.86,18.35,1.42
2022-03-21 05:00:00,17012.79,3061.71,12.95,19.69,1.1
2022-03-21 06:00:00,18418.34,3138.71,13.31,20.8,9.05
2022-03-21 07:00:00,18977.77,3194.61,13.33,21.28,994.75
2022-03-21 08:00:00,19130.3,3427.22,12.8,21.79,4581.68
2022-03-21 09:00:00,19941.21,3950.28,12.47,23.38,8086.91
2022-03-21 10:00:00,20145.23,4521.63,13.59,24.96,11496.42
2022-03-21 11:00:00,20342.76,5064.49,10.15,25.65,13807.35
2022-03-21 12:00:00,20645.21,5374.29,9.36,26.37,14315.57
2022-03-21 13:00:00,20550.23,5672.31,10.01,27.09,14193.16
2022-03-21 14:00:00,20660.02,5938.44,9.69,27.68,13785.58
2022-03-21 15:00:00,20556.29,6205.63,8.01,27.9,12205.05
2022-03-21 16:00:00,20145.39,6380.39,8.64,28.14,9531.71
2022-03-21 17:00:00,19472.5,6328.6,9.71,27.8,5043.67
2022-03-21 18:00:00,18940.53,5914.0,11.0,26.79,1214.71
2022-03-21 19:00:00,18802.51,5420.5,10.53,25.54,293.94
2022-03-21 20:00:00,17696.06,4876.83,11.07,23.76,1.08
2022-03-21 21:00:00,17122.79,4416.02,11.72,22.51,0.98
2022-03-21 22:00:00,19878.48,3939.47,10.24,22.91,1.11
2022-03-21 23:00:00,19949.88,3604.19,9.33,22.05,1.03
2022-03-22 00:00:00,19771.73,3076.94,9.79,20.87,0.94
2022-03-22 01:00:00,18945.08,2920.27,8.41,19.76,1.05
2022-03-22 02:00:00,18954.96,2901.21,11.42,20.27,1.45
2022-03-22 03:00:00,18683.91,2782.35,12.04,19.96,1.02
2022-03-22 04:00:00,18775.54,2738.58,12.31,19.97,1.15
2022-03-22 05:00:00,19500.91,2827.55,13.02,20.74,1.24
2022-03-22 06:00:00,19966.37,2970.93,12.92,21.33,10.67
2022-03-22 07:00:00,19117.33,3099.5,13.43,21.18,1121.05
2022-03-22 08:00:00,19527.22,3818.3,12.21,22.79,5146.26
2022-03-22 09:00:00,20409.64,4791.72,12.63,25.55,8523.61
2022-03-22 10:00:00,20826.2,5420.06,10.25,26.75,11620.6
2022-03-22 11:00:00,20200.56,6025.9,9.28,27.51,13841.2
2022-03-22 12:00:00,20462.67,6397.85,10.32,28.68,14131.89
2022-03-22 13:00:00,20563.51,6582.0,8.29,28.78,13766.0
2022-03-22 14:00:00,20389.51,6686.87,7.43,28.74,12263.48
2022-03-22 15:00:00,20420.49,6991.11,13.89,30.61,11470.68
2022-03-22 16:00:00,20050.54,7081.37,7.25,29.36,9363.69
2022-03-22 17:00:00,20303.1,7069.3,7.52,29.54,5182.21
2022-03-22 18:00:00,18839.51,6648.16,8.86,27.95,1110.03
2022-03-22 19:00:00,18510.46,5960.21,9.86,26.42,317.5
2022-03-22 20:00:00,18006.55,5462.1,10.82,25.19,51.88
2022-03-22 21:00:00,17887.83,5028.96,10.35,24.08,2.75
2022-03-22 22:00:00,20469.69,4337.34,10.31,24.16,0.95
2022-03-22 23:00:00,20583.76,4019.6,10.54,23.58,2.47
2022-03-23 00:00:00,20389.18,3854.13,10.14,23.02,3.23
2022-03-23 01:00:00,19505.74,3713.97,9.82,22.11,1.0
2022-03-23 02:00:00,19603.5,3716.92,10.7,22.33,2.04
2022-03-23 03:00:00,19397.2,3581.89,11.19,22.0,1.82
2022-03-23 04:00:00,19460.68,3597.98,12.4,22.3,0.92
2022-03-23 05:00:00,20068.26,3590.17,12.85,22.74,0.96
2022-03-23 06:00:00,18985.54,3389.54,13.25,21.7,15.8
2022-03-23 07:00:00,18471.07,3522.14,12.98,21.62,1122.32
2022-03-23 08:00:00,19133.31,4027.55,12.06,22.97,4860.95
2022-03-23 09:00:00,20619.15,4711.89,10.62,25.14,7808.63
2022-03-23 10:00:00,21793.74,5331.44,11.36,27.36,10764.75
2022-03-23 11:00:00,21024.01,5696.03,11.27,27.66,13358.92
2022-03-23 12:00:00,21277.41,6051.84,9.76,28.33,13011.58
2022-03-23 13:00:00,21402.67,6437.64,9.41,29.19,12668.75
2022-03-23 14:00:00,21582.53,6764.19,8.33,29.82,12066.37
2022-03-23 15:00:00,21574.31,7014.41,8.47,30.39,10739.67
2022-03-23 16:00:00,21009.77,7176.91,8.4,30.38,8976.2
2022-03-23 17:00:00,19064.32,7046.99,7.39,28.7,4804.94
2022-03-23 18:00:00,17451.46,6610.15,8.48,26.93,1058.27
2022-03-23 19:00:00,17381.47,6025.47,11.82,26.22,335.3
2022-03-23 20:00:00,16899.36,5454.04,10.86,24.49,22.3
2022-03-23 21:00:00,18207.84,4840.23,12.43,24.24,1.68
2022-03-23 22:00:00,20210.75,4258.61,12.79,24.28,1.71
2022-03-23 23:00:00,19545.11,3631.07,12.04,22.35,1.69
2022-03-24 00:00:00,19855.49,3193.38,12.16,21.61,11.17
2022-03-24 01:00:00,19209.73,3052.28,11.51,20.78,1.79
2022-03-24 02:00:00,18740.75,2837.15,11.24,19.96,3.66
2022-03-24 03:00:00,18889.68,2746.97,12.24,20.04,6.62
2022-03-24 04:00:00,18291.1,2670.12,13.43,19.72,2.1
2022-03-24 05:00:00,19206.35,2864.75,13.15,20.66,5.27
2022-03-24 06:00:00,19282.26,2985.69,13.46,21.03,13.75
2022-03-24 07:00:00,18877.0,3126.58,13.49,21.1,1094.18
2022-03-24 08:00:00,19033.75,3584.37,13.14,22.13,4704.41
2022-03-24 09:00:00,20217.09,4479.6,12.79,24.77,7570.38
2022-03-24 10:00:00,20874.46,5366.55,12.46,27.07,10207.39
2022-03-24 11:00:00,20555.15,6061.43,11.46,28.21,12652.48
2022-03-24 12:00:00,20706.88,6528.03,10.15,29.09,12296.86
2022-03-24 13:00:00,21332.86,6946.52,9.64,30.3,12138.47
2022-03-24 14:00:00,21507.07,7388.74,7.88,31.06,11514.58
2022-03-24 15:00:00,21416.84,7680.35,9.2,31.88,10246.81
2022-03-24 16:00:00,21110.3,7901.38,8.92,32.12,8527.69
2022-03-24 17:00:00,20195.15,7740.71,8.33,31.1,4684.6
2022-03-24 18:00:00,19102.83,7408.17,8.37,29.69,1062.55
2022-03-24 19:00:00,18485.9,6681.94,8.41,27.72,297.08
2022-03-24 20:00:00,17716.72,6050.23,8.05,25.79,76.4
2022-03-24 21:00:00,17502.91,5504.43,10.03,24.82,6.86
2022-03-24 22:00:00,20468.69,4909.78,10.97,25.54,5.66
2022-03-24 23:00:00,19688.32,4167.61,8.9,23.05,0.85
2022-03-25 00:00:00,19543.62,3762.18,9.45,22.17,0.82
2022-03-25 01:00:00,19675.01,3640.31,10.06,22.09,0.82
2022-03-25 02:00:00,19714.08,3568.52,9.55,21.87,0.98
2022-03-25 03:00:00,19057.75,3589.12,9.68,21.53,0.98
2022-03-25 04:00:00,19185.12,3575.85,10.3,21.69,0.86
2022-03-25 05:00:00,19779.63,3768.74,11.65,22.73,6.46
2022-03-25 06:00:00,19642.56,3794.3,11.65,22.7,17.91
2022-03-25 07:00:00,18938.0,4026.79,12.0,22.84,1048.52
2022-03-25 08:00:00,20232.45,4893.85,9.36,25.06,4576.28
2022-03-25 09:00:00,21304.59,5787.17,10.44,27.89,7125.65
2022-03-25 10:00:00,22367.5,6603.21,9.01,30.08,9439.04
2022-03-25 11:00:00,21075.2,7049.79,10.42,30.51,11856.53
2022-03-25 12:00:00,21423.99,7515.14,8.16,31.34,11070.7
2022-03-25 13:00:00,21883.29,8075.25,7.18,32.67,11032.76
2022-03-25 14:00:00,21989.61,8645.43,7.18,33.99,10389.79
2022-03-25 15:00:00,21934.57,8953.47,7.28,34.65,9590.33
2022-03-25 16:00:00,21720.8,9034.53,5.06,34.29,6973.65
2022-03-25 17:00:00,20592.64,8912.18,4.49,33.21,3934.82
2022-03-25 18:00:00,19712.01,8077.89,4.72,30.87,981.05
2022-03-25 19:00:00,19296.42,7329.27,4.77,28.98,258.1
2022-03-25 20:00:00,17858.93,6788.42,4.8,26.9,0.89
2022-03-25 21:00:00,17165.18,6246.54,4.61,25.25,0.96
2022-03-25 22:00:00,21241.38,5614.99,4.82,26.44,0.91
2022-03-25 23:00:00,21394.09,5038.67,4.94,25.3,0.83
2022-03-26 00:00:00,20758.87,4494.87,4.99,23.72,0.85
2022-03-26 01:00:00,20486.08,4223.7,5.05,22.96,0.93
2022-03-26 02:00:00,19869.19,4019.63,5.05,22.13,0.89
2022-03-26 03:00:00,19939.53,3983.49,5.17,22.12,0.9
2022-03-26 04:00:00,20537.97,3953.26,5.42,22.47,0.86
2022-03-26 05:00:00,20332.59,4078.37,5.69,22.67,0.89
2022-03-26 06:00:00,19114.35,4201.95,5.88,22.21,14.33
2022-03-26 07:00:00,18125.08,4295.6,5.89,21.8,957.73
2022-03-26 08:00:00,18283.93,4980.55,5.06,23.25,4071.89
2022-03-26 09:00:00,19319.99,5860.44,4.86,25.79,6618.82
2022-03-26 10:00:00,20655.56,6479.13,4.76,27.96,8733.23
2022-03-26 11:00:00,21001.57,6846.31,4.83,29.0,8308.35
2022-03-26 12:00:00,20784.7,6912.2,4.83,29.0,7011.02
2022-03-26 13:00:00,21204.25,7290.91,4.41,30.02,7900.93
2022-03-26 14:00:00,21622.62,7736.17,4.57,31.29,7366.99
2022-03-26 15:00:00,21855.97,7920.74,4.49,31.82,7158.31
2022-03-26 16:00:00,22046.2,8033.84,4.55,32.2,5834.91
2022-03-26 17:00:00,21747.27,7896.55,4.59,31.72,3755.2
2022-03-26 18:00:00,21190.92,7430.21,4.59,30.35,937.29
2022-03-26 19:00:00,20432.15,6866.46,4.86,28.69,180.65
2022-03-26 20:00:00,19060.81,6231.53,4.51,26.38,0.7
2022-03-26 21:00:00,18713.87,5789.8,4.51,25.19,0.76
2022-03-26 22:00:00,18453.18,5206.83,5.01,23.84,11.5
2022-03-26 23:00:00,17792.64,4635.77,4.97,22.17,23.44
2022-03-27 00:00:00,16586.17,4142.96,4.9,20.33,13.79
2022-03-27 01:00:00,16221.99,4015.26,4.9,19.82,17.61
2022-03-27 02:00:00,16355.59,3840.74,5.01,19.54,2.74
2022-03-27 03:00:00,16234.64,3695.39,5.32,19.2,2.8
2022-03-27 04:00:00,16171.36,3534.66,5.68,18.88,7.66
2022-03-27 05:00:00,16262.53,3502.89,5.84,18.89,7.09
2022-03-27 06:00:00,16626.41,3554.3,6.28,19.31,15.96
2022-03-27 07:00:00,16463.84,3596.91,6.57,19.36,1024.08
2022-03-27 08:00:00,16935.33,4142.46,5.36,20.63,2982.78
2022-03-27 09:00:00,18697.47,5298.53,5.06,24.21,5461.87
2022-03-27 10:00:00,19474.07,6052.06,4.95,26.32,8276.42
2022-03-27 11:00:00,20244.19,6640.16,4.81,28.07,11439.41
2022-03-27 12:00:00,20959.84,6958.61,4.78,29.21,11903.3
2022-03-27 13:00:00,22395.11,7515.2,4.62,31.29,11487.74
2022-03-27 14:00:00,22217.23,7832.11,4.59,31.87,10877.61
2022-03-27 15:00:00,22297.61,8117.3,4.55,32.54,9567.22
2022-03-27 16:00:00,22541.52,8184.64,4.74,32.88,7790.59
2022-03-27 17:00:00,22178.67,8087.07,4.61,32.41,4631.44
2022-03-27 18:00:00,21480.28,7628.98,4.82,31.01,1156.97
2022-03-27 19:00:00,20923.62,6901.19,4.78,29.06,284.89
2022-03-27 20:00:00,19753.76,6207.36,4.94,26.84,77.21
2022-03-27 21:00:00,18913.79,5685.88,4.85,25.15,3.24
2022-03-27 22:00:00,18730.68,5342.65,5.26,24.36,0.78
2022-03-27 23:00:00,17660.46,4863.58,5.2,22.63,0.76
2022-03-28 00:00:00,17511.29,4550.81,5.06,21.83,0.83
2022-03-28 01:00:00,17423.05,4538.41,5.19,21.77,0.81
2022-03-28 02:00:00,17276.17,4325.38,5.1,21.19,0.85
2022-03-28 03:00:00,17135.14,4086.04,5.33,20.62,0.91
2022-03-28 04:00:00,17344.22,4136.92,5.46,20.89,0.86
2022-03-28 05:00:00,18174.31,4515.51,6.11,22.36,1.01
2022-03-28 06:00:00,19632.07,4847.57,6.06,23.98,18.96
2022-03-28 07:00:00,19410.42,4942.5,5.98,24.04,624.33
2022-03-28 08:00:00,20004.98,5219.12,5.87,25.0,1152.31
2022-03-28 09:00:00,20978.52,5668.57,5.76,26.57,2278.76
2022-03-28 10:00:00,21603.37,6178.78,5.35,28.0,3498.84
2022-03-28 11:00:00,20056.35,6471.33,5.34,27.68,2947.08
2022-03-28 12:00:00,21177.89,6784.49,5.03,29.01,2726.67
2022-03-28 13:00:00,21386.53,6883.17,5.01,29.35,6542.36
2022-03-28 14:00:00,21449.26,7220.36,4.73,30.08,3952.5
2022-03-28 15:00:00,21291.86,7045.9,4.78,29.61,2637.49
2022-03-28 16:00:00,20871.22,6553.34,5.44,28.38,1336.63
2022-03-28 17:00:00,18761.86,5627.29,5.15,24.98,658.19
2022-03-28 18:00:00,18651.07,5690.53,5.59,25.14,296.24
2022-03-28 19:00:00,17331.88,5521.75,5.95,24.01,6.81
2022-03-28 20:00:00,16991.4,5317.0,5.88,23.33,0.97
2022-03-28 21:00:00,18787.01,4956.78,5.97,23.68,1.02
2022-03-28 22:00:00,21448.73,4530.44,6.13,24.43,0.94
2022-03-28 23:00:00,20424.06,3886.33,6.09,22.38,0.89
2022-03-29 00:00:00,20086.32,3621.84,5.88,21.55,0.85
2022-03-29 01:00:00,19895.18,3434.62,5.56,20.96,0.84
2022-03-29 02:00:00,20442.57,3573.96,5.74,21.64,0.87
2022-03-29 03:00:00,19581.76,3421.37,6.04,20.82,0.89
2022-03-29 04:00:00,18354.64,3045.48,6.26,19.27,0.9
2022-03-29 05:00:00,18763.15,3230.39,6.51,19.98,0.96
2022-03-29 06:00:00,19051.63,3465.85,7.32,20.82,13.17
2022-03-29 07:00:00,18538.51,3590.8,8.14,20.92,1051.21
2022-03-29 08:00:00,19315.65,3924.99,6.24,21.8,3408.12
2022-03-29 09:00:00,19967.09,4194.93,6.09,22.77,4643.28
2022-03-29 10:00:00,19555.8,4276.53,5.94,22.66,6072.88
2022-03-29 11:00:00,19503.81,4661.59,5.51,23.39,7628.75
2022-03-29 12:00:00,19811.83,4830.88,5.42,23.94,8603.88
2022-03-29 13:00:00,20150.27,5169.56,5.27,24.87,11252.38
2022-03-29 14:00:00,20043.63,5253.89,5.37,25.0,9173.71
2022-03-29 15:00:00,19788.03,5311.1,5.53,25.0,7347.68
2022-03-29 16:00:00,19305.6,5234.83,6.89,24.78,4838.2
2022-03-29 17:00:00,18577.45,5217.95,7.16,24.34,3572.14
2022-03-29 18:00:00,18067.73,5009.28,7.48,23.62,885.91
2022-03-29 19:00:00,17348.81,4585.86,6.99,22.16,155.9
2022-03-29 20:00:00,16599.13,4208.22,5.79,20.64,1.13
2022-03-29 21:00:00,17530.52,3875.12,6.11,20.55,0.88
2022-03-29 22:00:00,19818.32,3471.07,6.66,21.19,1.16
2022-03-29 23:00:00,19043.48,3225.14,6.61,20.16,0.91
2022-03-30 00:00:00,19118.71,2899.82,6.26,19.43,1.18
2022-03-30 01:00:00,18633.75,2768.05,6.02,18.79,1.32
2022-03-30 02:00:00,18050.79,2718.16,5.96,18.31,1.15
2022-03-30 03:00:00,17919.45,2694.09,5.79,18.14,1.2
2022-03-30 04:00:00,17979.69,2750.85,6.09,18.36,1.07
2022-03-30 05:00:00,18824.63,2946.27,6.84,19.45,1.09
2022-03-30 06:00:00,19114.43,3070.44,8.14,20.14,23.92
2022-03-30 07:00:00,18269.75,3195.39,7.89,19.84,1276.72
2022-03-30 08:00:00,19223.7,3587.31,7.04,21.14,4645.85
2022-03-30 09:00:00,20208.88,4215.71,6.07,22.96,7435.2
2022-03-30 10:00:00,20120.84,4767.29,6.27,24.15,10098.19
